paper id,last_name,first_name,full_name,api_gender,api_script,api_scale,api_score,api_probabilityCalibrated
707.3367,Agarwalla,Sanjib Kumar,Sanjib Kumar Agarwalla,male,LATIN,-0.9916067355641398,24.76812637523813,0.99580336778207
707.3372,Mukherjee,Asmita,Asmita Mukherjee,female,LATIN,0.9767137695527924,17.952558129567986,0.9883568847763964
707.3398,Gerhardt,Ilja,Ilja Gerhardt,male,LATIN,-0.9825794537138046,19.23890675092528,0.9912897268569024
707.3402,Zhang,Hai-Tao,Hai-Tao Zhang,male,LATIN,-0.3446140800318313,5.28306982466831,0.6723070400159157
707.3411,Vanakaras,Alexandros G.,Alexandros G. Vanakaras,male,LATIN,-0.9877973655591192,21.136266291492745,0.9938986827795596
707.3429,Zhu,Zhaohuan,Zhaohuan Zhu,male,LATIN,-0.9199596518723996,12.67492704386184,0.9599798259361998
707.3443,Wray,James J.,James J. Wray,male,LATIN,-0.926668893238094,12.963220309945116,0.963334446619047
707.3446,Hall,Lawrence J.,Lawrence J. Hall,male,LATIN,-0.8729033525918337,11.271821602209958,0.9364516762959167
707.3452,Schmoke,Jimmy,Jimmy Schmoke,male,LATIN,-0.9484411535425824,14.465411046151443,0.9742205767712911
707.3454,Suli,Aron,Aron Suli,male,LATIN,-0.991609143329624,24.7938267944778,0.995804571664812
707.3462,Ozdaglar,Asuman,Asuman Ozdaglar,female,LATIN,0.2232313009763837,3.2632704056079493,0.6116156504881919
707.3477,Bramwell,Steven T.,Steven T. Bramwell,female,LATIN,0.9854147937195374,20.02973660136234,0.9927073968597688
707.3478,Schäfer,Rudi,Rudi Schäfer,male,LATIN,-0.8297651113502627,10.707891141154846,0.9148825556751312
707.3479,Atici,Alp,Alp Atici,male,LATIN,-0.9478374566230848,14.436493872038222,0.9739187283115424
707.3485,Misra,Kuntal,Kuntal Misra,female,LATIN,0.0058391799981036,0.0692632857123513,0.5029195899990518
707.3496,Ueno,Kohei,Kohei Ueno,male,LATIN,-0.9866763923529264,20.54535775611145,0.9933381961764632
707.3495,Jiwen,Zeng,Zeng Jiwen,male,LATIN,-0.2118978312757775,3.0756298042101675,0.6059489156378888
707.3517,Sochichiu,Corneliu,Corneliu Sochichiu,male,LATIN,-0.892091421203353,11.682747964279791,0.9460457106016764
707.3524,Tikhonov,Anton V.,Anton V. Tikhonov,male,LATIN,-0.9938033675947524,33.03936417338315,0.9969016837973762
707.3524,Klypin,Anatoly A.,Anatoly A. Klypin,male,LATIN,-0.9615857521827288,15.483789788116706,0.9807928760913645
707.3535,Tahir-Kheli,Jamil,Jamil Tahir-Kheli,male,LATIN,-0.9629596734760576,15.656550672942876,0.9814798367380289
707.3535,Goddard,William A.,William A. Goddard,male,LATIN,-0.105874214821358,1.9972207722052528,0.552937107410679
707.3543,Ghosh,Arindam,Arindam Ghosh,male,LATIN,-0.9345349814247532,13.460412114130616,0.9672674907123766
707.3559,Wong,Wilson,Wilson Wong,male,LATIN,-0.9913898573816512,23.57865766722027,0.9956949286908257
707.3576,Sur,Chiranjib,Chiranjib Sur,male,LATIN,-0.9724240771328378,16.628417432890952,0.9862120385664188
707.3589,Schwab,Josiah,Josiah Schwab,male,LATIN,-0.7287800062758079,9.059082904884097,0.8643900031379039
707.3608,Plaut,Conrad,Conrad Plaut,female,LATIN,0.7279813340691375,9.041381704722063,0.8639906670345687
707.3628,Grossi,Carlos H.,Carlos H. Grossi,male,LATIN,-0.9887360478712546,21.405403141636565,0.9943680239356272
707.3631,Siudeja,Bartłomiej,Bartłomiej Siudeja,male,LATIN,-0.9916595806619236,25.58198384755188,0.9958297903309618
707.3639,Warren,Bradley E.,Bradley E. Warren,male,LATIN,-0.9689927859030734,16.161155794948716,0.9844963929515368
707.3641,Shalaev,Vladimir M.,Vladimir M. Shalaev,male,LATIN,-0.8391778854968812,10.806664414609845,0.9195889427484406
707.3635,Manis,Hadar,Hadar Manis,female,LATIN,0.1543661664243465,2.4367397663696377,0.5771830832121733
707.3647,Lin,Huey-Wen,Huey-Wen Lin,male,LATIN,-0.0141005490963643,0.70607891347498,0.5070502745481822
707.3649,Allard,France,France Allard,female,LATIN,0.0775476471758533,1.7370897663427054,0.5387738235879267
707.3652,Giele,Walter T.,Walter T. Giele,male,LATIN,-0.9906010250073038,22.356265910063648,0.995300512503652
707.3685,Struyve,Ward,Ward Struyve,male,LATIN,-0.9905657882837496,22.32670498086932,0.9952828941418748
707.3687,Kong,Lingling,Lingling Kong,male,LATIN,-0.7489967289777548,9.660623980187458,0.8744983644888774
707.3697,Ranjan,Akhilesh,Akhilesh Ranjan,male,LATIN,-0.8985209625643726,11.869428878615132,0.9492604812821864
707.3718,Haber,Howard E.,Howard E. Haber,male,LATIN,-0.9589295262943158,15.17820791329797,0.979464763147158
707.3729,Norros,Ilkka,Ilkka Norros,male,LATIN,-0.9609750423404456,15.404816447391283,0.9804875211702228
707.3775,Flapan,Erica,Erica Flapan,male,LATIN,-0.9763115512771744,17.72422107856177,0.9881557756385873
707.3784,Gogolin,Alexander O.,Alexander O. Gogolin,male,LATIN,-0.9881408383404866,21.226563658522505,0.9940704191702432
707.3804,Ames,Aaron D.,Aaron D. Ames,male,LATIN,-0.9818997401386028,19.04425896293044,0.9909498700693014
707.3818,Dabholkar,Atish,Atish Dabholkar,male,LATIN,-0.9589627687010908,15.181508596244573,0.9794813843505452
707.3818,Murthy,Sameer,Sameer Murthy,female,LATIN,0.9074920395940628,12.20682248091284,0.9537460197970312
707.3819,Castro,Eduardo V.,Eduardo V. Castro,male,LATIN,-0.9916409538704692,25.21531411472717,0.9958204769352346
707.3821,Friesen,Timothy P.,Timothy P. Friesen,male,LATIN,-0.9438277801337936,14.26311742597282,0.9719138900668968
707.3825,Kabir,Mukul,Mukul Kabir,male,LATIN,-0.9297735028704984,13.131192282769003,0.9648867514352492
707.3829,Zheng,Xinghua,Xinghua Zheng,male,LATIN,-0.0551487247366484,1.4540091019088006,0.5275743623683242
707.383,Bilic,Neven,Neven Bilic,male,LATIN,-0.7439331277853141,9.472810447290025,0.871966563892657
707.3848,Ganikhodjaev,Nasir,Nasir Ganikhodjaev,male,LATIN,-0.993481550426045,27.65096491877441,0.9967407752130224
707.3857,Wang,Qiang-Hua,Qiang-Hua Wang,female,LATIN,0.0762953188721387,1.7266421812952713,0.5381476594360693
707.3859,de Teramond,Guy F.,Guy F. de Teramond,male,LATIN,-0.9625677839675366,15.625514131042172,0.9812838919837684
707.3867,Hirasawa,Ayumi,Ayumi Hirasawa,female,LATIN,0.8982390054578513,11.860468571304978,0.9491195027289256
707.3867,Naik,Sachindra,Sachindra Naik,female,LATIN,0.1088282450453286,2.027488419484422,0.5544141225226643
707.3867,Yamaoka,Kazutaka,Kazutaka Yamaoka,male,LATIN,-0.991587943321534,24.58745576929953,0.995793971660767
707.3867,Kohmura,Takayoshi,Takayoshi Kohmura,male,LATIN,-0.9799694129978214,18.63725437359125,0.9899847064989108
707.3881,Bertolin,Cristiana,Cristiana Bertolin,female,LATIN,0.962197331633546,15.569666332964388,0.981098665816773
707.3891,Michev,Vasil,Vasil Michev,male,LATIN,-0.9938047589990546,36.49873914435717,0.9969023794995272
707.3894,Seshadri,Harish,Harish Seshadri,female,LATIN,0.0502950568365956,1.3793410577473335,0.5251475284182978
707.3906,Cao,Zhoujian,Zhoujian Cao,male,LATIN,-0.9102177762510544,12.336847121720172,0.9551088881255272
707.3907,List,Benno,Benno List,male,LATIN,-0.9909545536950216,22.714389619869834,0.9954772768475108
707.3938,Wubs,Martijn,Martijn Wubs,male,LATIN,-0.8503951921445196,10.93873186055978,0.9251975960722598
707.3959,Yuen,Chau,Chau Yuen,male,LATIN,-0.9915666909707156,24.416087831811687,0.995783345485358
707.3959,Guan,Yong Liang,Yong Liang Guan,male,LATIN,-0.7569341020464275,10.051971926192534,0.8784670510232138
707.3964,Wang,Jiao,Jiao Wang,male,LATIN,-0.9768724316266484,18.059235510656592,0.9884362158133242
707.3966,Rischke,Dirk H.,Dirk H. Rischke,male,LATIN,-0.9937975456662254,31.44795127741928,0.9968987728331128
707.3991,Duc,Pierre-Alain,Pierre-Alain Duc,male,LATIN,-0.1739073573478466,2.6152370995392946,0.5869536786739233
707.3998,Stanimirovic,Snezana,Snezana Stanimirovic,female,LATIN,0.9789583799803988,18.475880157117704,0.9894791899901996
707.4001,White,Raymond E.,Raymond E. White,male,LATIN,-0.9787293077853014,18.44267240592452,0.9893646538926508
707.4004,Jiang,Hongyuan,Hongyuan Jiang,male,LATIN,-0.9916507756524616,25.391887798237825,0.9958253878262308
707.4007,Schulte,Egon,Egon Schulte,male,LATIN,-0.9915338600474966,24.198327294418306,0.9957669300237484
707.401,Ujevic,Maximiliano,Maximiliano Ujevic,male,LATIN,-0.989897359205726,21.886800671694303,0.9949486796028628
707.4012,Biswas,Parthapratim,Parthapratim Biswas,male,LATIN,-0.8411567993560645,10.828732038717266,0.9205783996780322
707.4032,Sun,Jinsheng,Jinsheng Sun,male,LATIN,-0.4093220107446675,6.304208327140846,0.7046610053723338
707.4035,Hasegawa,Tatsuhiko,Tatsuhiko Hasegawa,male,LATIN,-0.9390865387627648,13.92673295284168,0.9695432693813824
707.4035,Hirano,Naomi,Naomi Hirano,female,LATIN,0.9699486657775274,16.270957745694126,0.9849743328887636
707.4039,Yasui,Yukinori,Yukinori Yasui,male,LATIN,-0.8739879869850311,11.291052829602254,0.9369939934925156
707.4051,Arora,Siddharth,Siddharth Arora,male,LATIN,-0.7894909713724514,10.369690810912433,0.8947454856862257
707.4056,Yu,Chaehyun,Chaehyun Yu,male,LATIN,-0.0847294002890062,1.7985366355706258,0.5423647001445031
707.4065,Srianand,Raghunathan,Raghunathan Srianand,male,LATIN,-0.9603091552996084,15.32526971872518,0.9801545776498042
707.4066,Liu,Xia-Ji,Xia-Ji Liu,female,LATIN,0.047124341141117,1.332311350964443,0.5235621705705585
707.407,Mohapatra,Rabindra N.,Rabindra N. Mohapatra,female,LATIN,0.0934735091550706,1.877201898105313,0.5467367545775353
707.4074,Maeda,Yoshitomo,Yoshitomo Maeda,male,LATIN,-0.9519150697733508,14.650332436882902,0.9759575348866756
707.4087,Montero,Miquel,Miquel Montero,male,LATIN,-0.9750387312071505,17.225864487291396,0.9875193656035752
707.4069,Beige,Almut,Almut Beige,male,LATIN,-0.3895445213939257,5.871316427002012,0.6947722606969629
707.4112,Ilak,Miloš,Miloš Ilak,male,LATIN,-0.9858860415773693,20.1928264373798,0.9929430207886846
707.4114,Valeriani,Chantal,Chantal Valeriani,female,LATIN,0.9146903225558618,12.495354156704211,0.9573451612779308
707.4114,Frenkel,Daan,Daan Frenkel,male,LATIN,-0.9751250463581064,17.25284019923336,0.9875625231790532
707.4119,Yang,Kun,Kun Yang,male,LATIN,-0.2996753171491109,4.91372274707309,0.6498376585745554
707.4133,Diggavi,Suhas,Suhas Diggavi,male,LATIN,-0.9909961590480144,22.76640032754833,0.9954980795240072
707.4135,Mihaljevic-Brandt,Helena,Helena Mihaljevic-Brandt,female,LATIN,0.9854101841725074,20.02826567799092,0.9927050920862536
707.4142,Xiang,Wenchang,Wenchang Xiang,male,LATIN,-0.379425858405944,5.705769547709355,0.689712929202972
707.4149,Tang,Yudong,Yudong Tang,male,LATIN,-0.9847112886033118,19.82707939178118,0.992355644301656
707.4163,Ferreira,Erasmo,Erasmo Ferreira,male,LATIN,-0.9873477289927004,20.99011149175666,0.9936738644963502
707.4173,Smith,Graham P.,Graham P. Smith,male,LATIN,-0.9732729895454764,16.787832937331192,0.9866364947727382
707.4175,Banica,Teodor,Teodor Banica,male,LATIN,-0.9832405496517584,19.4733606954067,0.9916202748258792
707.4179,Contaldi,Carlo R.,Carlo R. Contaldi,male,LATIN,-0.9860048643944472,20.23852033934921,0.9930024321972236
707.4176,Riffel,Rogemar A.,Rogemar A. Riffel,male,LATIN,-0.9753838193678854,17.338369694002818,0.9876919096839428
707.4191,Amanik,Philip S.,Philip S. Amanik,male,LATIN,-0.9916398191763902,25.19678329130847,0.9958199095881952
707.4193,Shetty,Sushil,Sushil Shetty,male,LATIN,-0.3782666178735978,5.688431754036071,0.6891333089367989
707.4198,Abbott,Russ,Russ Abbott,male,LATIN,-0.956395360128981,14.95410006374603,0.9781976800644904
707.4203,Needell,Deanna,Deanna Needell,female,LATIN,0.9713431654684636,16.456458162402853,0.9856715827342318
707.4209,Choudhary,Keshav,Keshav Choudhary,male,LATIN,-0.6300653132449816,7.893471785581124,0.8150326566224908
707.4206,Bonderson,Parsa,Parsa Bonderson,male,LATIN,-0.597897050490654,7.691051097807891,0.798948525245327
707.421,Zheng,Wenjing,Wenjing Zheng,male,LATIN,-0.9714568057125677,16.473207359315,0.9857284028562838
707.4219,Zhang,Weiping,Weiping Zhang,male,LATIN,-0.1642420126931514,2.5235599236621744,0.5821210063465757
707.422,Park,Byeong-Gon,Byeong-Gon Park,male,LATIN,-0.9312439147666524,13.2218033116572,0.9656219573833262
707.4225,Kontar,Eduard P.,Eduard P. Kontar,male,LATIN,-0.9937823866825132,30.31868115156834,0.9968911933412566
707.4233,Banerjee,Anindita,Anindita Banerjee,female,LATIN,0.9771060989492024,18.23448299232689,0.9885530494746012
707.4273,Balazs,Marton,Marton Balazs,male,LATIN,-0.9703031188355664,16.31494672354065,0.9851515594177832
707.4289,Chang,Yi-Fan,Yi-Fan Chang,male,LATIN,-0.2024081224242333,2.9399899745452123,0.6012040612121167
707.4293,Heggie,Douglas C.,Douglas C. Heggie,male,LATIN,-0.9686918333886008,16.1289402571197,0.9843459166943004
707.4303,Johnson,Clifford V.,Clifford V. Johnson,male,LATIN,-0.991438007276576,23.746411892709563,0.995719003638288
707.4304,Gomez,Leticia,Leticia Gomez,female,LATIN,0.9914739119813696,23.89281801172884,0.9957369559906848
707.4304,Haesevoets,Sofie,Sofie Haesevoets,female,LATIN,0.9772291633581144,18.248834762833376,0.9886145816790572
707.4315,Augusiak,Remigiusz,Remigiusz Augusiak,male,LATIN,-0.9865185693655948,20.46433030750836,0.9932592846827972
707.4318,Akhmadeyeva,Leila,Leila Akhmadeyeva,male,LATIN,-0.989146540448256,21.55049269130029,0.994573270224128
707.4322,Ji,Lizhen,Lizhen Ji,female,LATIN,0.7321729495853839,9.137982662540798,0.866086474792692
707.4328,Guo,Victor J. W.,Victor J. W. Guo,male,LATIN,-0.9915259653201884,24.15234265456778,0.9957629826600942
707.4335,Fan,Shanhui,Shanhui Fan,male,LATIN,-0.980880852222185,18.809079569452333,0.9904404261110924
707.4334,Bamba,Kazuharu,Kazuharu Bamba,male,LATIN,-0.8951792447394193,11.768070088579274,0.9475896223697096
707.4334,Guo,Zong-Kuan,Zong-Kuan Guo,male,LATIN,-0.3782390746659012,5.688023422910633,0.6891195373329506
707.4342,Matsushita,Kyoko,Kyoko Matsushita,female,LATIN,0.7563736494406292,10.018711907783702,0.8781868247203146
707.4342,Ishisaki,Yoshitaka,Yoshitaka Ishisaki,male,LATIN,-0.958706242584616,15.156315716446136,0.979353121292308
707.435,Mariani,Eros,Eros Mariani,male,LATIN,-0.9252320446492684,12.89410377740402,0.9626160223246342
707.4358,Watanabe,Toshiro,Toshiro Watanabe,male,LATIN,-0.9911236627232094,22.96142367158089,0.9955618313616048
707.4362,Garay,Luis J.,Luis J. Garay,male,LATIN,-0.9795725608733572,18.57077381557813,0.9897862804366786
707.4362,Marugan,Guillermo A. Mena,Guillermo A. Mena Marugan,male,LATIN,-0.990355578122194,22.166483330179563,0.995177789061097
707.4365,Kirchev,Kiril,Kiril Kirchev,male,LATIN,-0.993804722383152,35.50190881774468,0.996902361191576
707.4374,Tempel,Elmo,Elmo Tempel,male,LATIN,-0.9745337877479304,17.081159651066763,0.9872668938739652
707.4381,Hededal,Christian B.,Christian B. Hededal,male,LATIN,-0.9395033133488144,13.982670577662018,0.9697516566744072
707.4385,Alesker,Semyon,Semyon Alesker,female,LATIN,0.155327054907014,2.4449132280480645,0.577663527453507
707.4397,Hutson,Jeremy M.,Jeremy M. Hutson,male,LATIN,-0.9790957017401772,18.49632907543633,0.9895478508700886
707.4418,Gutkin,Boris S.,Boris S. Gutkin,male,LATIN,-0.9764828959247872,17.815202349190965,0.9882414479623935
707.4419,Chen,Xuepeng,Xuepeng Chen,male,LATIN,-0.2709664317741553,4.217082575686882,0.6354832158870777
707.4426,Lee,Hyun-Woo,Hyun-Woo Lee,male,LATIN,-0.95887825460922,15.173138343814946,0.97943912730461
707.4433,Jadczyk,Arkadiusz,Arkadiusz Jadczyk,male,LATIN,-0.2752842442627914,4.333346211325879,0.6376421221313957
707.4451,Iyengar,Srikanth B.,Srikanth B. Iyengar,male,LATIN,-0.936819988196786,13.667562586755915,0.968409994098393
707.4455,Chimento,Luis P.,Luis P. Chimento,male,LATIN,-0.9909241757130758,22.678053659369613,0.995462087856538
707.4454,Anagnostopoulos,Konstantinos N.,Konstantinos N. Anagnostopoulos,male,LATIN,-0.993441895403436,27.535379159618728,0.996720947701718
707.4478,Butler,Nathaniel,Nathaniel Butler,male,LATIN,-0.9275686304675332,13.009066014394469,0.9637843152337666
707.4477,Helmi,Amina,Amina Helmi,female,LATIN,0.9793033867946468,18.528072867131627,0.9896516933973234
707.4473,Covey,Kevin R.,Kevin R. Covey,male,LATIN,-0.9545918612811706,14.820545644818464,0.9772959306405852
707.4473,Seth,Anil C.,Anil C. Seth,male,LATIN,-0.7583569802664165,10.14174358911617,0.8791784901332083
707.4473,Gogarten,Stephanie M.,Stephanie M. Gogarten,female,LATIN,0.913121760538428,12.447583360629956,0.956560880269214
707.4473,Kaib,Nathan A.,Nathan A. Kaib,male,LATIN,-0.949785937745884,14.53300036238786,0.974892968872942
707.4488,Tran,Khoa,Khoa Tran,male,LATIN,-0.7243001226140762,8.963614669698957,0.8621500613070381
707.4487,Marom,Shimon,Shimon Marom,male,LATIN,-0.8919818232482126,11.67984937530428,0.9459909116241064
707.449,Beeman,Jeffrey W.,Jeffrey W. Beeman,male,LATIN,-0.9916627061845852,25.659211001305625,0.9958313530922924
707.4508,Carlo,Gabriel G.,Gabriel G. Carlo,male,LATIN,-0.9701439932538584,16.294958934660034,0.9850719966269292
707.4518,Liu,Mingyan,Mingyan Liu,female,LATIN,0.006221227748369,0.2053407060261352,0.5031106138741845
707.4518,Pradhan,Sandeep,Sandeep Pradhan,male,LATIN,-0.4188342159179912,6.6055300988777645,0.7094171079589956
707.452,Korepin,Vladimir E.,Vladimir E. Korepin,male,LATIN,-0.9937512265493276,29.447305427257003,0.9968756132746638
707.4537,Ma,Yongge,Yongge Ma,male,LATIN,-0.2614840422830264,4.000135281345418,0.6307420211415132
707.4546,Coutin,Laure,Laure Coutin,male,LATIN,-0.9930715255477668,26.831937799695005,0.9965357627738834
707.4583,Davis,Anne-Christine,Anne-Christine Davis,female,LATIN,0.9803358840005278,18.70283636573948,0.990167942000264
707.4586,Chen,Hua-Xing,Hua-Xing Chen,male,LATIN,-0.2811069470603307,4.5144385993131415,0.6405534735301653
707.4599,de Souza,Ronaldo,Ronaldo de Souza,male,LATIN,-0.9910750429470144,22.88065368865147,0.9955375214735072
707.4621,Paindaveine,Davy,Davy Paindaveine,male,LATIN,-0.932209229116568,13.286089851655616,0.966104614558284
707.4627,Christensen,Finn E.,Finn E. Christensen,male,LATIN,-0.8734997486376515,11.28235026904706,0.9367498743188256
707.4627,Hernanz,Margarida,Margarida Hernanz,female,LATIN,0.9875908400044706,21.08565372353689,0.9937954200022352
707.4632,Egorova,Iryna,Iryna Egorova,male,LATIN,-0.9622314010271196,15.574674218314298,0.9811157005135598
707.4643,Rufibach,Kaspar,Kaspar Rufibach,male,LATIN,-0.9894870795616236,21.689220019073925,0.994743539780812
707.4652,Michinel,Humberto,Humberto Michinel,male,LATIN,-0.950225758727884,14.556135652545844,0.975112879363942
707.4654,Takahashi,Ryoji,Ryoji Takahashi,male,LATIN,-0.991602005466129,24.719484533560298,0.9958010027330644
707.4665,Kuhfittig,Peter K. F.,Peter K. F. Kuhfittig,male,LATIN,-0.97659172567437,17.877606813103352,0.9882958628371852
707.4669,Vazquez,Samuel E.,Samuel E. Vazquez,male,LATIN,-0.9703333220630646,16.31878608576648,0.9851666610315324
708.0004,Wechsler,Risa H.,Risa H. Wechsler,female,LATIN,0.1496749370942647,2.3976197534311066,0.5748374685471324
708.0016,Lapan,Joshua M.,Joshua M. Lapan,male,LATIN,-0.9801532001711944,18.669606538818908,0.9900766000855972
708.001,Gnedin,Oleg Y.,Oleg Y. Gnedin,male,LATIN,-0.9915776348123356,24.500663775742566,0.995788817406168
708.0028,Tu,Chaoyang,Chaoyang Tu,male,LATIN,-0.1905703317521583,2.7927179533330886,0.5952851658760792
708.0027,Siegel,Michael H.,Michael H. Siegel,male,LATIN,-0.951031539233449,14.599961580844662,0.9755157696167244
708.0027,Piotto,Giampaolo,Giampaolo Piotto,male,LATIN,-0.9693898807858976,16.205315883940088,0.9846949403929488
708.0041,Zhang,Quan,Quan Zhang,male,LATIN,-0.9136791792459868,12.46429946881988,0.9568395896229934
708.0057,Terada,Yukikatsu,Yukikatsu Terada,male,LATIN,-0.0503181379935884,1.3796882614911483,0.5251590689967942
708.006,Li,Xiang-Dong,Xiang-Dong Li,male,LATIN,-0.1123377239289329,2.0643860756814814,0.5561688619644665
708.0075,Acar,Erdem,Erdem Acar,male,LATIN,-0.9722564171983948,16.59972973060751,0.9861282085991974
708.0079,Oja,Hannu,Hannu Oja,male,LATIN,-0.9843247958005096,19.7310607401385,0.9921623979002548
708.0066,Taniyama,Kouki,Kouki Taniyama,male,LATIN,-0.3821191365734551,5.747242280827421,0.6910595682867275
