paper id,last_name,first_name,full_name,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
803.0522,satiro,Caio,Caio satiro,male,male,male,male,0.98,0.9953522818981978
803.0582,Klare,Jennifer E.,Jennifer E. Klare,female,female,female,female,0.98,0.9821158127370156
803.059,Kikuchi,Yuma,Yuma Kikuchi,unknown,female,male,female,0.59,0.6176913011483849
803.0623,Zhu,Xiyu,Xiyu Zhu,unknown,unknown,male,female,0.64,0.6229974801691163
803.064,Martino,Armando,Armando Martino,male,male,male,male,0.99,0.9931742965178292
803.0673,Ozer,Okan,Okan Ozer,male,male,male,male,0.96,0.9911729784598368
803.0714,Lee,Sanghoon,Sanghoon Lee,unknown,male,male,male,1.0,0.8661318701776387
803.0835,Paparoditis,Efstathios,Efstathios Paparoditis,male,male,male,male,1.0,0.9959011908723832
803.0921,Koch,Christiane P.,Christiane P. Koch,female,female,female,female,0.98,0.8654722478292389
803.0918,Plionis,Manolis,Manolis Plionis,male,male,male,male,0.99,0.9932240101011264
803.0957,Venouziou,Moises,Moises Venouziou,male,male,male,male,0.99,0.9891310292293664
803.098,Wick,Brett D.,Brett D. Wick,unknown,male,male,male,0.99,0.979498062301966
803.0999,Miller,Joel C.,Joel C. Miller,male,male,male,male,0.98,0.9890751729348404
803.1009,Ji,Hantao,Hantao Ji,unknown,unknown,male,male,1.0,0.9449839286351372
803.101,Yuan,Chun-Hua,Chun-Hua Yuan,unknown,unknown,unknown,female,0.0,0.5587309308358049
803.107,Hamdache,Fatima,Fatima Hamdache,female,female,female,female,0.98,0.963896245846486
803.1078,Avila,Marcos A.,Marcos A. Avila,male,male,male,male,0.99,0.986471393287052
803.11,Carlevaro,Carlos M.,Carlos M. Carlevaro,male,male,male,female,0.99,0.50596369987975
803.1178,Tolstoy,Eline,Eline Tolstoy,female,female,female,female,0.97,0.9884882512427569
803.1179,Carlson,Jean M.,Jean M. Carlson,unknown,male,male,male,0.95,0.7842664226842441
803.1181,Jha,Saurabh W.,Saurabh W. Jha,male,unknown,male,male,0.99,0.9751319619079882
803.1206,Hu,Renyu,Renyu Hu,unknown,unknown,male,female,0.71,0.5029453685721642
803.122,Sarkar,Palash,Palash Sarkar,male,unknown,male,male,0.98,0.9575561825636234
803.1231,Xi,Yanhui,Yanhui Xi,unknown,unknown,male,female,0.59,0.5043834995050401
803.1231,Jin,Huiling,Huiling Jin,unknown,unknown,female,female,1.0,0.7070062811442208
803.1251,Hecht,Theresa,Theresa Hecht,female,female,female,female,0.97,0.991247864573627
803.1292,Yang,Shuo,Shuo Yang,unknown,unknown,male,male,0.72,0.6572558712902443
803.136,Kutz,Nadja,Nadja Kutz,female,female,female,female,0.97,0.988209868808202
803.1372,Murase,Yohsuke,Yohsuke Murase,male,unknown,male,male,1.0,0.9677346510024856
803.139,Lau,Eike,Eike Lau,unknown,unknown,male,male,0.87,0.5029825755008266
803.1431,Ma,Ding,Ding Ma,unknown,unknown,male,male,0.68,0.5717477070661007
803.1492,Schmuland,Byron,Byron Schmuland,male,male,male,female,0.98,0.6340329606100152
803.1495,Shaw,Bilal,Bilal Shaw,male,male,male,female,0.97,0.9940903627726292
803.1499,Agarwal,Girish S.,Girish S. Agarwal,male,unknown,male,male,0.99,0.95946933489868
803.1516,Hao,Shaogang,Shaogang Hao,unknown,unknown,male,male,1.0,0.963316072160543
803.1519,Macasieb,Melissa L.,Melissa L. Macasieb,female,female,female,female,0.99,0.989909031281614
803.1521,Zhao,Wenbing,Wenbing Zhao,unknown,unknown,male,male,1.0,0.6434394030504186
803.1594,Zhao,Yi-Bo,Yi-Bo Zhao,unknown,unknown,unknown,male,0.0,0.7075034265861346
803.1594,Zhou,Zheng-Wei,Zheng-Wei Zhou,unknown,unknown,unknown,male,0.0,0.6185900850604216
803.1618,Li,Xin-Qi,Xin-Qi Li,unknown,unknown,unknown,female,0.0,0.615706633566443
803.1631,Cade,Nic,Nic Cade,male,male,male,male,0.71,0.712305300803969
803.1657,Samiou,Evangelia,Evangelia Samiou,female,female,female,female,0.98,0.991707044178321
803.1696,Sheng,Yunlong,Yunlong Sheng,unknown,unknown,male,male,0.98,0.992680162355435
803.1736,Salibian-Barrera,Matías,Matías Salibian-Barrera,unknown,male,unknown,male,0.0,0.9882365008439248
803.1754,Lawson,Zoe,Zoe Lawson,female,female,female,female,0.95,0.9694751493982912
803.1764,Dohler,Mischa,Mischa Dohler,unknown,male,male,female,0.74,0.6186700659040998
803.1822,Montoya,Javier A.,Javier A. Montoya,male,male,male,male,0.99,0.9953120656153092
803.1843,Diaferio,Antonaldo,Antonaldo Diaferio,unknown,unknown,male,male,1.0,0.9864243187696426
803.1852,Kuzhel,Sergii,Sergii Kuzhel,unknown,male,male,male,0.99,0.9852842297642974
803.1871,Ursin,Rupert,Rupert Ursin,male,male,male,male,0.98,0.8762840676599845
803.1887,Hoffmann,Scott E.,Scott E. Hoffmann,male,male,male,male,0.99,0.9955903145293832
803.1923,Barrett,Adam B.,Adam B. Barrett,male,male,male,male,0.98,0.9873445169950448
803.1931,Li,Runze,Runze Li,unknown,unknown,male,male,0.86,0.7049834784566785
803.1938,Holovatch,Yurij,Yurij Holovatch,unknown,male,male,male,0.99,0.9854930962200344
803.1959,Georgieva,Katya,Katya Georgieva,female,female,female,female,0.98,0.9969021781120624
803.1968,Mishra,Sunil Kumar,Sunil Kumar Mishra,male,male,male,male,0.99,0.9952566736914726
803.2021,Ager,Joel W.,Joel W. Ager,male,male,male,male,0.98,0.9955751303251608
803.2067,van Putten,Maurice H. P. M.,Maurice H. P. M. van Putten,unknown,male,male,male,0.98,0.6311447720467904
803.2106,Kumericki,Kresimir,Kresimir Kumericki,unknown,unknown,male,male,0.99,0.9968707067437038
803.2171,Genton,Marc G.,Marc G. Genton,male,male,male,male,0.99,0.9928891314704794
803.2219,Nikoletseas,Sotiris,Sotiris Nikoletseas,male,unknown,male,male,0.99,0.9518913740639312
803.222,Kopidaki,Stella,Stella Kopidaki,female,female,female,male,0.98,0.8581094389400006
803.222,Troullinou,Georgia,Georgia Troullinou,female,female,female,male,0.98,0.9874883549861452
803.2309,Calabrese,Erminia,Erminia Calabrese,female,female,female,female,0.99,0.9903794836648
803.2328,Foster,Brian K.,Brian K. Foster,male,male,male,male,0.99,0.9859068744969252
803.233,Luo,Tianshu,Tianshu Luo,unknown,unknown,female,male,0.53,0.509525146905807
803.2374,Censor,Aviv,Aviv Censor,unknown,male,male,female,0.94,0.8513207944971091
803.2486,Baran,Sándor,Sándor Baran,unknown,male,male,male,1.0,0.9466356956933696
803.2527,Samar,Vipin,Vipin Samar,unknown,unknown,male,male,0.99,0.9799154671873056
803.2528,Sefat,Athena S.,Athena S. Sefat,female,female,female,female,0.95,0.9820172201527292
803.253,Stuchlík,Zdeněk,Zdeněk Stuchlík,unknown,male,unknown,male,0.0,0.7758028418751665
803.256,Diaz,Rodolfo A.,Rodolfo A. Diaz,male,male,male,male,0.98,0.996516685888584
803.256,Manjarres,Diego A.,Diego A. Manjarres,male,male,male,male,0.99,0.9957748599470287
803.2567,Rosch,Eleanor,Eleanor Rosch,female,female,female,female,0.98,0.874574221852018
803.257,Borade,Shashi,Shashi Borade,male,female,male,male,0.86,0.502977857114841
803.2575,Tawara,Yuzuru,Yuzuru Tawara,unknown,male,male,male,0.98,0.655160994384731
803.2586,Brunel,Elodie,Elodie Brunel,female,female,female,female,0.98,0.9871728169417808
803.2624,Hu,Jianming,Jianming Hu,unknown,unknown,male,female,1.0,0.9796729731164848
803.263,Mitra,Indrajit,Indrajit Mitra,unknown,unknown,male,male,0.98,0.8540178993256171
803.2639,Lahtonen,Jyrki,Jyrki Lahtonen,unknown,male,male,male,0.99,0.9933168305167552
803.2799,Khalil,Shaaban,Shaaban Khalil,unknown,unknown,male,male,0.99,0.988509169241206
803.284,Gaensicke,Boris T.,Boris T. Gaensicke,male,male,male,male,0.99,0.9748679321959026
803.2899,Polanco,Jose D.,Jose D. Polanco,male,male,male,male,0.98,0.9896192243032306
803.292,Park,Jiyong,Jiyong Park,unknown,female,male,male,0.88,0.8656903765076573
803.2964,Khomskii,Daniel I.,Daniel I. Khomskii,male,male,male,male,0.99,0.9958230143542578
803.2976,Bang,Jeongho,Jeongho Bang,unknown,male,male,male,0.99,0.9641064513939132
803.2995,Battisti,Giuliana,Giuliana Battisti,female,female,female,female,0.99,0.991479214893196
803.2998,Figueras,Pau,Pau Figueras,male,male,male,male,0.66,0.9811132711009166
803.3017,Delaigle,Aurore,Aurore Delaigle,female,female,female,female,0.98,0.9761925199187644
803.3017,Müller,Hans-Georg,Hans-Georg Müller,unknown,unknown,male,male,0.99,0.9954506929426772
803.3026,Kasinathan,Deepa,Deepa Kasinathan,female,female,female,female,0.93,0.870270276217002
803.3078,Lenells,Jonatan,Jonatan Lenells,male,unknown,male,male,0.99,0.9956661158240252
803.3097,Lee,Seung-Woo,Seung-Woo Lee,unknown,unknown,male,male,1.0,0.97649783264697
803.3157,Guthmann,Claudine,Claudine Guthmann,female,female,female,female,0.99,0.9762956305264486
803.3206,Awasthi,Neha,Neha Awasthi,female,female,female,male,0.97,0.6973656023065744
803.323,Chaudhuri,Avik,Avik Chaudhuri,male,unknown,male,male,0.98,0.9785586447656994
803.3238,Bulgac,Aurel,Aurel Bulgac,unknown,male,male,male,0.73,0.5870780852622475
803.3246,Migaszewski,Cezary,Cezary Migaszewski,unknown,male,male,male,1.0,0.983399172012042
803.3286,Lu,Zhong-Yi,Zhong-Yi Lu,unknown,unknown,male,female,1.0,0.5071138509545301
803.3291,Cummins,Desmond,Desmond Cummins,male,male,male,male,0.98,0.991335196538717
803.3296,Goncharov,Sergey S.,Sergey S. Goncharov,male,male,male,male,1.0,0.99690241611543
803.3343,Masmoudi,Faouzi,Faouzi Masmoudi,unknown,male,male,male,0.98,0.8512819800293691
803.336,Han,Guangyue,Guangyue Han,unknown,unknown,male,male,0.75,0.615286113024717
803.3382,Yang,Yaping,Yaping Yang,unknown,unknown,female,male,0.82,0.993465046559574
803.3465,Simha,Vimal,Vimal Simha,male,unknown,male,male,0.98,0.821241161787117
803.347,Liu,Zhiwen,Zhiwen Liu,unknown,unknown,male,male,0.96,0.9432912442603184
803.3476,Gilbert,Karoline M.,Karoline M. Gilbert,female,female,female,female,0.97,0.9862606635028908
803.3476,Dodge,Cara,Cara Dodge,female,female,female,female,0.87,0.9861437645755804
803.349,Mannor,Shie,Shie Mannor,unknown,unknown,female,male,0.85,0.9621359424081468
803.3521,Velazquez,Juan J. L.,Juan J. L. Velazquez,male,male,male,male,0.98,0.9914713174507446
803.3575,Zhu,Miaomiao,Miaomiao Zhu,unknown,unknown,female,female,0.79,0.6388678794548474
803.3574,Black-Schaffer,Annica M.,Annica M. Black-Schaffer,female,female,female,female,0.98,0.9957588857887631
803.3596,Perrett,Kathy,Kathy Perrett,female,female,female,female,0.98,0.9903266038203066
803.3614,Raghu,Srinivas,Srinivas Raghu,male,male,male,male,0.99,0.995386024420201
803.3631,Chynoweth,Katie M.,Katie M. Chynoweth,female,female,female,female,0.98,0.992566202699964
803.3643,Xavier,Guilherme,Guilherme Xavier,male,male,male,male,0.99,0.9926740648319576
803.3665,Yang,Xiangfeng,Xiangfeng Yang,unknown,unknown,male,male,0.92,0.6116273874780872
803.3774,Goennenwein,Sebastian T. B.,Sebastian T. B. Goennenwein,male,male,male,male,0.99,0.995711320989274
803.3785,Joosten,Matthijs,Matthijs Joosten,unknown,male,male,male,0.99,0.9966959939640376
803.3789,Ruiz,Juan Miguel,Juan Miguel Ruiz,male,male,male,male,0.98,0.9969002923930742
803.3875,Manski,Charles F.,Charles F. Manski,male,male,male,male,0.99,0.810248431262131
803.3879,Gargiulo,Floriana,Floriana Gargiulo,female,female,female,female,0.98,0.993145785165319
803.3903,Hua,Sha,Sha Hua,unknown,unknown,female,female,0.62,0.8717109970269364
803.3925,Sharma,Sayantan,Sayantan Sharma,unknown,unknown,male,female,1.0,0.9330315652711928
803.3948,Luria,Zur,Zur Luria,unknown,unknown,male,female,0.62,0.5581515185091263
803.4004,Miller,Adam A.,Adam A. Miller,male,male,male,male,0.98,0.987354905707278
803.4019,Duman,Oktay,Oktay Duman,unknown,male,male,male,0.97,0.9875684430383092
803.4028,Semenoff,Gordon W.,Gordon W. Semenoff,male,male,male,male,0.99,0.9958046477723418
803.4065,Liang,Yulan,Yulan Liang,unknown,unknown,female,female,0.89,0.6241351209248971
803.4118,Wang,Lihong,Lihong Wang,unknown,unknown,female,male,0.84,0.6116129253963324
803.4206,Mittal,Rajat,Rajat Mittal,male,unknown,male,male,0.98,0.939201906042886
803.4207,Fok,Ricky,Ricky Fok,male,male,male,male,0.97,0.968065974183701
803.4222,Aniceto,Inês,Inês Aniceto,unknown,female,unknown,female,0.0,0.9874729510786312
803.4234,Ren*,Zhi-An,Zhi-An Ren*,unknown,unknown,unknown,female,0.0,0.502883480515775
803.4234,Shen,Xiao-Li,Xiao-Li Shen,unknown,unknown,male,female,1.0,0.5072085388872342
803.4306,Hu,Xuedong,Xuedong Hu,unknown,unknown,male,male,0.82,0.99499621937573
803.438,Oda,Kin-ya,Kin-ya Oda,unknown,unknown,unknown,female,0.0,0.5334986818180621
803.4519,Grogin,Norman A.,Norman A. Grogin,male,male,male,male,0.99,0.9697079379248617
804.0041,Stojnic,Mihailo,Mihailo Stojnic,male,male,male,male,1.0,0.9945169644910784
804.0041,Parvaresh,Farzad,Farzad Parvaresh,male,male,male,female,0.99,0.9881696625778064
804.0058,Zhao,Xingyu,Xingyu Zhao,unknown,unknown,male,male,0.77,0.7049249944014928
804.0058,Hou,Shimin,Shimin Hou,unknown,unknown,female,female,0.64,0.5194632459008953
804.007,Cui,Weiguang,Weiguang Cui,unknown,unknown,male,male,1.0,0.7181869800406901
804.0159,Qu,Huamin,Huamin Qu,unknown,unknown,female,male,0.75,0.6412752073233942
804.0159,Wang,Yifang,Yifang Wang,unknown,unknown,female,female,0.75,0.6434616736315018
804.0248,Day,Judy,Judy Day,female,female,female,female,0.95,0.9700663511857088
804.0263,Matsko,Andrey B.,Andrey B. Matsko,unknown,male,male,male,0.99,0.9460501444504186
804.0281,Makse,Hernan A.,Hernan A. Makse,male,unknown,male,male,0.98,0.9943616376174056
804.0295,Gao,Sijie,Sijie Gao,unknown,unknown,female,female,0.64,0.6513714780780939
804.0402,Simon,Jacob B.,Jacob B. Simon,male,male,male,male,0.99,0.9962213786334212
804.0437,Qi,Chunhua,Chunhua Qi,unknown,unknown,female,female,0.82,0.599187028494806
804.05,Aoki,Dai,Dai Aoki,unknown,unknown,male,female,0.73,0.741357007745176
804.0504,Maeno,Yoshiteru,Yoshiteru Maeno,unknown,unknown,male,male,1.0,0.9839325703258748
804.0535,Wang,Yuxing,Yuxing Wang,unknown,unknown,male,male,0.67,0.5944239949027399
804.0575,Gong,Wenlin,Wenlin Gong,unknown,unknown,female,female,0.53,0.5983056714863236
804.0599,Manquinho,Vasco,Vasco Manquinho,male,male,male,male,0.98,0.99581070749597
804.0615,Brammer,Gabriel B.,Gabriel B. Brammer,unknown,male,male,male,0.98,0.9833876442709047
804.0638,Chen,Yuqun,Yuqun Chen,unknown,unknown,female,male,0.67,0.5530327042879769
804.0646,Fang,Bohan,Bohan Fang,male,unknown,male,male,0.94,0.8670179686834868
804.0698,Ninkovic,Slobodan,Slobodan Ninkovic,unknown,male,male,male,0.99,0.9922715067316557
804.0709,Wang,Lie,Lie Wang,unknown,unknown,female,female,0.62,0.7018231934399939
804.0741,Moustakides,George V.,George V. Moustakides,male,male,male,male,0.98,0.9919588614718444
804.0748,van der Bos,Arjan,Arjan van der Bos,male,male,male,male,0.99,0.7041645418036961
804.076,Sharon,Chelsea,Chelsea Sharon,female,female,female,male,0.89,0.9883937912218044
804.079,Ekbatani,Siavash,Siavash Ekbatani,male,unknown,male,male,0.99,0.9681387011619412
804.0813,Huang,Kaibin,Kaibin Huang,unknown,unknown,male,male,1.0,0.9765064814397266
804.0819,Vaswani,Namrata,Namrata Vaswani,female,unknown,female,female,0.98,0.9926005399763732
804.0835,Luo,Huiqian,Huiqian Luo,unknown,unknown,female,male,0.67,0.5728434573015738
804.0898,Boffin,Henri M. J.,Henri M. J. Boffin,unknown,male,male,male,0.98,0.9878733269580828
804.0955,Li,Chih-Hao,Chih-Hao Li,unknown,unknown,male,male,1.0,0.8790459361825987
804.0955,Kaertner,Franz X.,Franz X. Kaertner,male,male,male,male,0.97,0.9934084521929798
804.0986,Pinciu,Val,Val Pinciu,unknown,female,female,male,0.73,0.5611612256469004
804.1026,Harchaoui,Zaid,Zaid Harchaoui,male,male,male,male,0.97,0.984982331532446
804.1051,Mishra,Hiranmaya,Hiranmaya Mishra,unknown,unknown,male,female,1.0,0.6630463903322737
804.1051,Mishra,Amruta,Amruta Mishra,female,unknown,female,female,0.99,0.9787859087880116
804.1083,Dukkipati,Ambedkar,Ambedkar Dukkipati,unknown,unknown,male,male,1.0,0.8655105681778225
804.1195,Chang,Yia-Chung,Yia-Chung Chang,unknown,unknown,unknown,male,0.0,0.580778804114694
804.1243,Thakur,Maneesh,Maneesh Thakur,male,unknown,male,male,0.99,0.9513743769668224
804.1249,Lu,Hai-Zhou,Hai-Zhou Lu,unknown,unknown,unknown,female,0.0,0.5029857465472881
804.1255,Zaitsev,Anatolij,Anatolij Zaitsev,unknown,male,male,male,0.99,0.9968848221741892
804.1266,Kim,Jungwon,Jungwon Kim,unknown,unknown,female,male,0.53,0.7140516283473456
804.1314,McGaugh,Stacy,Stacy McGaugh,unknown,female,female,female,0.9,0.9555936482875936
804.1319,Sahoo,Shaon,Shaon Sahoo,male,unknown,male,male,0.84,0.7695507733494539
804.1354,Dong,Subo,Subo Dong,unknown,unknown,male,male,0.86,0.6870820629449752
804.1498,Mathew,Blesson,Blesson Mathew,male,unknown,male,male,0.8,0.881044909368851
804.1498,Subramaniam,Annapurni,Annapurni Subramaniam,unknown,unknown,unknown,female,0.0,0.8413955228428116
804.1518,B,Bhavya,Bhavya B,unknown,unknown,female,female,0.59,0.9087117143506312
804.154,Guégan,Régis,Régis Guégan,unknown,male,unknown,male,0.0,0.5030158951104847
804.1583,Pestov,Vladimir G.,Vladimir G. Pestov,male,male,male,male,0.99,0.8088796449253755
804.1703,Chen,Shiyi,Shiyi Chen,unknown,unknown,female,female,0.65,0.6248575287220356
804.173,Pilipovic,Stevan,Stevan Pilipovic,male,male,male,male,0.99,0.9949194503905704
804.178,Aguilera,Néstor,Néstor Aguilera,unknown,unknown,unknown,male,0.0,0.9941726559981444
804.18,Sahoo,Raghunath,Raghunath Sahoo,unknown,unknown,male,male,1.0,0.8891070742954411
804.1833,Ryabova,Nadezhda,Nadezhda Ryabova,female,female,female,female,0.99,0.99690241611543
804.1839,Rangan,Sundeep,Sundeep Rangan,unknown,unknown,male,male,0.94,0.8749679958972948
804.1949,Assani,Idris,Idris Assani,unknown,male,male,male,0.97,0.9845915534893874
804.1964,Gallagher,Peter T.,Peter T. Gallagher,male,male,male,female,0.99,0.9882667822327948
804.2135,Gosal,Darwin,Darwin Gosal,male,male,male,male,0.99,0.9946377041199144
804.221,Duki,Solomon,Solomon Duki,male,male,male,male,0.96,0.9845065479092592
804.2305,Kang,Ming-Hsuan,Ming-Hsuan Kang,unknown,unknown,male,male,1.0,0.8342106043242437
804.237,Wang,Enke,Enke Wang,unknown,female,female,female,0.66,0.7758081728717664
804.2407,Tollestrup,Alvin,Alvin Tollestrup,male,male,male,male,0.99,0.9946082369434258
804.2435,Oreiby,Ghassan,Ghassan Oreiby,male,male,male,male,0.98,0.6120111672680802
804.2457,Palazzi,Eliana,Eliana Palazzi,female,female,female,female,0.99,0.9928309656318544
804.2623,Xu,Zhijun,Zhijun Xu,unknown,unknown,male,male,0.9,0.6428684654728227
804.2623,Gu,Genda,Genda Gu,unknown,unknown,female,female,0.57,0.8610726317620054
804.264,Eremin,Nikolay V.,Nikolay V. Eremin,male,male,male,male,0.99,0.9848481798074452
804.2696,Mano,Shuhei,Shuhei Mano,male,male,male,male,1.0,0.9881065409186208
804.2711,Hashiguchi,Hideko,Hideko Hashiguchi,female,female,female,female,0.95,0.5322132341450461
804.2766,Verma,Kaushal,Kaushal Verma,male,female,male,male,0.99,0.8186060786047593
804.2805,Okabe,Takahide,Takahide Okabe,unknown,male,male,male,0.98,0.9494005529194728
804.2853,Lasenby,Anthony N.,Anthony N. Lasenby,male,male,male,male,0.99,0.9836273748684896
804.2925,Li,Wenbo,Wenbo Li,unknown,unknown,male,male,0.85,0.6936676194887635
804.296,Zeng,Yonghong,Yonghong Zeng,unknown,unknown,male,female,0.74,0.5077519167962045
804.2959,Karino,Shigeyuki,Shigeyuki Karino,male,male,male,male,1.0,0.5153478284330697
804.2982,Varaiya,Pravin,Pravin Varaiya,male,unknown,male,male,0.99,0.987358915551398
804.3114,Li,Yonghui,Yonghui Li,unknown,unknown,male,male,0.83,0.6248359544475727
804.3126,Nogami,Daisaku,Daisaku Nogami,unknown,unknown,male,male,1.0,0.9687702096681412
804.3164,Cencelj,Matija,Matija Cencelj,unknown,male,male,male,0.96,0.5184355964635942
804.3257,Mitchell,Morgan W.,Morgan W. Mitchell,unknown,male,male,male,0.89,0.6132673165042546
804.3265,Zheng,Sibo,Sibo Zheng,unknown,male,male,male,0.56,0.6026947323497988
804.3284,Montorsi,Arianna,Arianna Montorsi,female,female,female,male,0.99,0.8243289580581579
804.3327,Straupe,Stanislav S.,Stanislav S. Straupe,male,male,male,male,0.99,0.995832659855569
804.3375,Rhoades,Brendon,Brendon Rhoades,male,male,male,male,0.99,0.9876286215336212
804.3468,Nath,Biman B.,Biman B. Nath,unknown,unknown,male,male,0.97,0.9427238638070848
804.3515,Finke,Justin D.,Justin D. Finke,male,male,male,male,0.98,0.9691703205729024
804.355,Krieger,Holly,Holly Krieger,female,female,female,female,0.87,0.9462652496351026
